ID,Type,Date,Time,Source,Latitude,Longitude,InDC
7D53-754193,Single Gunshot,2024-04-18,01:38:33,WashingtonDC7D,38.852,-76.98,True
7D53-754194,Single Gunshot,2024-04-18,01:51:43,WashingtonDC7D,38.831,-77.007,True
7D53-754197,Multiple Gunshots,2024-04-18,03:29:32,WashingtonDC7D,38.826,-77.0,True
6D52-657429,Single Gunshot,2024-04-18,19:12:33,WashingtonDC6D,38.894,-76.947,True
7D53-754312,Multiple Gunshots,2024-04-18,20:38:12,WashingtonDC7D,38.863,-76.981,True
7D53-754313,Multiple Gunshots,2024-04-18,20:39:12,WashingtonDC7D,38.835,-76.998,True
1D49-315473,Single Gunshot,2024-04-18,21:37:39,WashingtonDC1D,38.88,-76.988,True
3D48-213837,Multiple Gunshots,2024-04-18,22:49:54,WashingtonDC3D,38.928,-77.025,True
7D53-754322,Multiple Gunshots,2024-04-18,22:51:53,WashingtonDC7D,38.856,-76.974,True
7D53-754327,Multiple Gunshots,2024-04-19,00:10:15,WashingtonDC7D,38.864,-76.981,True
6D52-657469,Multiple Gunshots,2024-04-19,00:48:00,WashingtonDC6D,38.896,-76.929,True
5D51-326031,Multiple Gunshots,2024-04-19,12:22:32,WashingtonDC5D,38.91,-76.985,True
6D52-657644,Multiple Gunshots,2024-04-19,17:14:12,WashingtonDC6D,38.88,-76.926,True
7D53-754521,Single Gunshot,2024-04-19,20:43:44,WashingtonDC7D,38.85,-76.984,True
6D52-657667,Multiple Gunshots,2024-04-19,21:43:21,WashingtonDC6D,38.892,-76.911,True
6D52-657668,Multiple Gunshots,2024-04-19,21:43:28,WashingtonDC6D,38.892,-76.911,True
6D52-657669,Multiple Gunshots,2024-04-19,21:43:32,WashingtonDC6D,38.892,-76.912,True
7D53-754561,Multiple Gunshots,2024-04-19,23:38:21,WashingtonDC7D,38.837,-77.006,True
7D53-754563,Multiple Gunshots,2024-04-19,23:59:35,WashingtonDC7D,38.866,-76.983,True
7D53-754584,Multiple Gunshots,2024-04-20,01:47:48,WashingtonDC7D,38.828,-76.994,True
7D53-754585,Multiple Gunshots,2024-04-20,01:52:26,WashingtonDC7D,38.859,-76.997,True
7D53-754591,Multiple Gunshots,2024-04-20,04:09:51,WashingtonDC7D,38.858,-76.994,True
6D52-657737,Multiple Gunshots,2024-04-20,04:47:13,WashingtonDC6D,38.895,-76.954,True
7D53-754593,Multiple Gunshots,2024-04-20,05:49:23,WashingtonDC7D,38.841,-76.984,True
7D53-754609,Multiple Gunshots,2024-04-20,16:24:36,WashingtonDC7D,38.841,-76.998,True
7D53-754612,Multiple Gunshots,2024-04-20,17:01:03,WashingtonDC7D,38.822,-77.011,True
7D53-754613,Multiple Gunshots,2024-04-20,17:01:09,WashingtonDC7D,38.822,-77.011,True
7D53-754641,Probable Gunfire,2024-04-20,19:24:46,WashingtonDC7D,38.855,-76.982,True
7D53-754687,Multiple Gunshots,2024-04-21,00:07:35,WashingtonDC7D,38.84,-76.987,True
7D53-754688,Multiple Gunshots,2024-04-21,00:13:42,WashingtonDC7D,38.827,-76.998,True
6D52-657948,Multiple Gunshots,2024-04-21,00:25:55,WashingtonDC6D,38.898,-76.921,True
7D53-754693,Single Gunshot,2024-04-21,00:48:49,WashingtonDC7D,38.832,-76.992,True
7D53-754694,Multiple Gunshots,2024-04-21,00:49:06,WashingtonDC7D,38.832,-76.992,True
7D53-754695,Single Gunshot,2024-04-21,00:50:10,WashingtonDC7D,38.832,-76.992,True
5D51-326279,Multiple Gunshots,2024-04-21,01:17:36,WashingtonDC5D,38.92,-76.983,True
5D51-326280,Multiple Gunshots,2024-04-21,01:18:03,WashingtonDC5D,38.921,-76.982,True
5D51-326281,Multiple Gunshots,2024-04-21,01:18:10,WashingtonDC5D,38.921,-76.983,True
7D53-754699,Multiple Gunshots,2024-04-21,02:42:39,WashingtonDC7D,38.842,-76.991,True
7D53-754700,Multiple Gunshots,2024-04-21,02:42:42,WashingtonDC7D,38.844,-76.986,True
7D53-754701,Multiple Gunshots,2024-04-21,02:42:47,WashingtonDC7D,38.843,-76.988,True
6D52-657957,Single Gunshot,2024-04-21,03:02:55,WashingtonDC6D,38.891,-76.936,True
5D51-326284,Multiple Gunshots,2024-04-21,03:48:18,WashingtonDC5D,38.917,-77.005,True
7D53-754705,Multiple Gunshots,2024-04-21,04:45:36,WashingtonDC7D,38.845,-76.972,True
7D53-754754,Multiple Gunshots,2024-04-21,16:14:32,WashingtonDC7D,38.842,-76.985,True
6D52-658023,Probable Gunfire,2024-04-21,16:50:35,WashingtonDC6D,38.88,-76.965,True
6D52-658036,Multiple Gunshots,2024-04-21,18:03:01,WashingtonDC6D,38.88,-76.965,True
6D52-658051,Probable Gunfire,2024-04-21,20:03:15,WashingtonDC6D,38.875,-76.955,True
6D52-658054,Single Gunshot,2024-04-21,20:52:00,WashingtonDC6D,38.885,-76.951,True
5D51-326309,Single Gunshot,2024-04-21,20:52:49,WashingtonDC5D,38.905,-76.996,True
5D51-326310,Single Gunshot,2024-04-21,21:11:29,WashingtonDC5D,38.895,-76.976,True
7D53-754787,Multiple Gunshots,2024-04-21,22:11:36,WashingtonDC7D,38.838,-76.99,True
6D52-658086,Multiple Gunshots,2024-04-21,22:40:01,WashingtonDC6D,38.902,-76.924,True
7D53-754791,Multiple Gunshots,2024-04-22,00:42:04,WashingtonDC7D,38.856,-76.993,True
7D53-754792,Multiple Gunshots,2024-04-22,00:53:08,WashingtonDC7D,38.825,-77.01,True
7D53-754793,Single Gunshot,2024-04-22,00:57:42,WashingtonDC7D,38.851,-76.977,True
1D49-315699,Multiple Gunshots,2024-04-22,02:18:44,WashingtonDC1D,38.887,-76.984,True
6D52-658107,Single Gunshot,2024-04-22,04:06:22,WashingtonDC6D,38.912,-76.936,True
7D53-754861,Single Gunshot,2024-04-22,19:11:50,WashingtonDC7D,38.853,-76.98,True
7D53-754905,Multiple Gunshots,2024-04-22,21:58:23,WashingtonDC7D,38.843,-76.985,True
6D52-658323,Multiple Gunshots,2024-04-22,22:35:44,WashingtonDC6D,38.876,-76.971,True
6D52-658335,Probable Gunfire,2024-04-22,23:13:11,WashingtonDC6D,38.877,-76.931,True
6D52-658348,Probable Gunfire,2024-04-23,00:04:42,WashingtonDC6D,38.879,-76.932,True
6D52-658349,Multiple Gunshots,2024-04-23,00:05:29,WashingtonDC6D,38.893,-76.951,True
6D52-658350,Multiple Gunshots,2024-04-23,00:05:36,WashingtonDC6D,38.897,-76.947,True
7D53-754924,Multiple Gunshots,2024-04-23,00:05:39,WashingtonDC7D,38.842,-76.989,True
7D53-754928,Single Gunshot,2024-04-23,00:24:55,WashingtonDC7D,38.859,-76.991,True
5D51-326403,Single Gunshot,2024-04-23,02:59:45,WashingtonDC5D,38.902,-77.013,True
6D52-658360,Single Gunshot,2024-04-23,03:30:00,WashingtonDC6D,38.892,-76.951,True
7D53-754930,Probable Gunfire,2024-04-23,06:50:57,WashingtonDC7D,38.845,-76.989,True
6D52-658368,Multiple Gunshots,2024-04-23,07:13:01,WashingtonDC6D,38.877,-76.932,True
7D53-755017,Single Gunshot,2024-04-23,18:34:16,WashingtonDC7D,38.848,-76.981,True
7D53-755042,Single Gunshot,2024-04-23,20:53:03,WashingtonDC7D,38.853,-76.979,True
3D48-213988,Multiple Gunshots,2024-04-23,21:24:52,WashingtonDC3D,38.931,-77.032,True
3D48-213989,Multiple Gunshots,2024-04-23,21:24:56,WashingtonDC3D,38.931,-77.033,True
7D53-755044,Multiple Gunshots,2024-04-23,22:41:24,WashingtonDC7D,38.829,-77.003,True
6D52-658609,Multiple Gunshots,2024-04-23,23:06:57,WashingtonDC6D,38.907,-76.951,True
6D52-658612,Multiple Gunshots,2024-04-23,23:50:51,WashingtonDC6D,38.893,-76.952,True
6D52-658613,Single Gunshot,2024-04-24,00:03:11,WashingtonDC6D,38.891,-76.952,True
6D52-658614,Multiple Gunshots,2024-04-24,00:11:52,WashingtonDC6D,38.867,-76.982,True
6D52-658615,Single Gunshot,2024-04-24,00:13:07,WashingtonDC6D,38.905,-76.95,True
7D53-755049,Single Gunshot,2024-04-24,01:27:23,WashingtonDC7D,38.831,-76.991,True
4D50-228392,Multiple Gunshots,2024-04-24,01:29:47,WashingtonDC4D,38.939,-77.025,True
6D52-658616,Single Gunshot,2024-04-24,01:42:51,WashingtonDC6D,38.88,-76.932,True
6D52-658623,Single Gunshot,2024-04-24,03:36:19,WashingtonDC6D,38.876,-76.961,True
7D53-755051,Multiple Gunshots,2024-04-24,03:52:35,WashingtonDC7D,38.844,-76.999,True
3D48-214003,Single Gunshot,2024-04-24,05:39:53,WashingtonDC3D,38.914,-77.016,True
4D50-228405,Probable Gunfire,2024-04-24,15:36:25,WashingtonDC4D,38.945,-77.023,True
7D53-755139,Single Gunshot,2024-04-24,21:28:52,WashingtonDC7D,38.851,-76.976,True
7D53-755145,Multiple Gunshots,2024-04-24,22:16:41,WashingtonDC7D,38.863,-76.982,True
7D53-755148,Multiple Gunshots,2024-04-24,22:18:17,WashingtonDC7D,38.859,-76.985,True
7D53-755153,Multiple Gunshots,2024-04-24,22:39:41,WashingtonDC7D,38.849,-76.967,True
7D53-755154,Multiple Gunshots,2024-04-24,22:45:17,WashingtonDC7D,38.858,-76.974,True
6D52-658888,Multiple Gunshots,2024-04-24,22:48:43,WashingtonDC6D,38.902,-76.948,True
7D53-755155,Single Gunshot,2024-04-24,23:15:17,WashingtonDC7D,38.829,-76.996,True
7D53-755157,Single Gunshot,2024-04-24,23:50:47,WashingtonDC7D,38.863,-76.981,True
4D50-228416,Multiple Gunshots,2024-04-25,00:08:10,WashingtonDC4D,38.936,-77.027,True
4D50-228417,Multiple Gunshots,2024-04-25,00:08:18,WashingtonDC4D,38.934,-77.027,True
3D48-214037,Multiple Gunshots,2024-04-25,00:08:24,WashingtonDC3D,38.933,-77.028,True
4D50-228418,Multiple Gunshots,2024-04-25,00:08:24,WashingtonDC4D,38.936,-77.027,True
7D53-755159,Multiple Gunshots,2024-04-25,00:30:25,WashingtonDC7D,38.854,-76.991,True
6D52-658898,Multiple Gunshots,2024-04-25,00:30:53,WashingtonDC6D,38.903,-76.937,True
6D52-658899,Multiple Gunshots,2024-04-25,00:31:03,WashingtonDC6D,38.902,-76.937,True
6D52-658900,Multiple Gunshots,2024-04-25,00:31:08,WashingtonDC6D,38.903,-76.937,True
6D52-658901,Multiple Gunshots,2024-04-25,00:31:16,WashingtonDC6D,38.902,-76.937,True
6D52-658902,Single Gunshot,2024-04-25,00:31:20,WashingtonDC6D,38.902,-76.937,True
6D52-658903,Multiple Gunshots,2024-04-25,00:31:25,WashingtonDC6D,38.904,-76.937,True
7D53-755160,Multiple Gunshots,2024-04-25,01:10:21,WashingtonDC7D,38.855,-76.973,True
6D52-658910,Probable Gunfire,2024-04-25,03:24:31,WashingtonDC6D,38.909,-76.94,True
6D52-658911,Multiple Gunshots,2024-04-25,04:28:41,WashingtonDC6D,38.883,-76.923,True
7D53-755181,Probable Gunfire,2024-04-25,09:07:07,WashingtonDC7D,38.831,-77.003,True
7D53-755318,Single Gunshot,2024-04-25,16:44:05,WashingtonDC7D,38.865,-76.979,True
7D53-755319,Multiple Gunshots,2024-04-25,17:16:30,WashingtonDC7D,38.854,-76.973,True
7D53-755320,Multiple Gunshots,2024-04-25,17:16:37,WashingtonDC7D,38.854,-76.972,True
7D53-755339,Multiple Gunshots,2024-04-25,19:07:32,WashingtonDC7D,38.824,-77.006,True
6D52-659083,Multiple Gunshots,2024-04-25,20:33:22,WashingtonDC6D,38.907,-76.938,True
7D53-755370,Multiple Gunshots,2024-04-25,21:47:08,WashingtonDC7D,38.855,-76.989,True
4D50-228463,Single Gunshot,2024-04-25,22:23:59,WashingtonDC4D,38.939,-77.026,True
3D48-214092,Single Gunshot,2024-04-25,22:40:53,WashingtonDC3D,38.923,-77.036,True
3D48-214093,Multiple Gunshots,2024-04-25,22:40:59,WashingtonDC3D,38.923,-77.036,True
7D53-755371,Multiple Gunshots,2024-04-25,23:47:12,WashingtonDC7D,38.849,-76.968,True
7D53-755372,Single Gunshot,2024-04-26,00:53:42,WashingtonDC7D,38.865,-76.983,True
5D51-326572,Single Gunshot,2024-04-26,01:23:52,WashingtonDC5D,38.91,-77.008,True
7D53-755381,Multiple Gunshots,2024-04-26,03:47:22,WashingtonDC7D,38.854,-76.98,True
6D52-659099,Multiple Gunshots,2024-04-26,05:35:58,WashingtonDC6D,38.91,-76.94,True
7D53-755404,Single Gunshot,2024-04-26,12:40:51,WashingtonDC7D,38.841,-76.993,True
7D53-755416,Multiple Gunshots,2024-04-26,15:33:41,WashingtonDC7D,38.846,-76.981,True
7D53-755438,Multiple Gunshots,2024-04-26,18:47:51,WashingtonDC7D,38.833,-76.989,True
1D49-315978,Multiple Gunshots,2024-04-26,19:34:51,WashingtonDC1D,38.87,-77.013,True
6D52-659180,Multiple Gunshots,2024-04-26,20:50:22,WashingtonDC6D,38.905,-76.948,True
6D52-659181,Multiple Gunshots,2024-04-26,20:56:01,WashingtonDC6D,38.91,-76.941,True
7D53-755450,Single Gunshot,2024-04-26,20:59:21,WashingtonDC7D,38.845,-76.971,True
6D52-659195,Multiple Gunshots,2024-04-26,20:59:50,WashingtonDC6D,38.892,-76.931,True
6D52-659196,Multiple Gunshots,2024-04-26,21:00:01,WashingtonDC6D,38.892,-76.931,True
6D52-659209,Multiple Gunshots,2024-04-26,21:30:34,WashingtonDC6D,38.879,-76.955,True
7D53-755452,Multiple Gunshots,2024-04-26,21:43:30,WashingtonDC7D,38.857,-76.99,True
6D52-659226,Multiple Gunshots,2024-04-26,22:15:27,WashingtonDC6D,38.887,-76.935,True
6D52-659229,Multiple Gunshots,2024-04-26,22:22:24,WashingtonDC6D,38.893,-76.941,True
6D52-659230,Single Gunshot,2024-04-26,22:23:23,WashingtonDC6D,38.893,-76.941,True
6D52-659231,Probable Gunfire,2024-04-26,22:26:21,WashingtonDC6D,38.894,-76.943,True
6D52-659232,Single Gunshot,2024-04-26,22:26:31,WashingtonDC6D,38.893,-76.941,True
6D52-659233,Multiple Gunshots,2024-04-26,22:36:24,WashingtonDC6D,38.875,-76.966,True
6D52-659234,Multiple Gunshots,2024-04-26,22:37:59,WashingtonDC6D,38.894,-76.953,True
6D52-659235,Multiple Gunshots,2024-04-26,22:38:14,WashingtonDC6D,38.894,-76.953,True
7D53-755477,Multiple Gunshots,2024-04-27,00:15:22,WashingtonDC7D,38.845,-76.972,True
7D53-755479,Single Gunshot,2024-04-27,01:08:46,WashingtonDC7D,38.832,-77.007,True
7D53-755480,Single Gunshot,2024-04-27,01:08:56,WashingtonDC7D,38.832,-77.007,True
7D53-755481,Single Gunshot,2024-04-27,02:19:57,WashingtonDC7D,38.848,-76.967,False
7D53-755486,Multiple Gunshots,2024-04-27,03:58:06,WashingtonDC7D,38.849,-76.971,True
7D53-755489,Single Gunshot,2024-04-27,06:31:15,WashingtonDC7D,38.834,-76.995,True
5D51-326667,Single Gunshot,2024-04-27,17:49:18,WashingtonDC5D,38.91,-77.009,True
6D52-659317,Multiple Gunshots,2024-04-27,20:38:57,WashingtonDC6D,38.889,-76.918,True
6D52-659319,Single Gunshot,2024-04-27,20:44:51,WashingtonDC6D,38.882,-76.962,True
7D53-755535,Single Gunshot,2024-04-27,20:53:54,WashingtonDC7D,38.839,-77.004,True
7D53-755542,Single Gunshot,2024-04-27,21:21:47,WashingtonDC7D,38.852,-76.984,True
6D52-659324,Single Gunshot,2024-04-27,21:41:03,WashingtonDC6D,38.885,-76.941,True
7D53-755543,Multiple Gunshots,2024-04-27,22:24:22,WashingtonDC7D,38.863,-76.979,True
7D53-755549,Single Gunshot,2024-04-27,23:45:48,WashingtonDC7D,38.859,-76.988,True
7D53-755555,Multiple Gunshots,2024-04-28,00:49:10,WashingtonDC7D,38.839,-76.989,True
6D52-659348,Single Gunshot,2024-04-28,01:00:46,WashingtonDC6D,38.893,-76.943,True
6D52-659353,Single Gunshot,2024-04-28,01:28:35,WashingtonDC6D,38.88,-76.932,True
7D53-755559,Single Gunshot,2024-04-28,01:48:09,WashingtonDC7D,38.834,-77.0,True
6D52-659354,Multiple Gunshots,2024-04-28,01:51:43,WashingtonDC6D,38.909,-76.935,True
7D53-755560,Multiple Gunshots,2024-04-28,01:54:59,WashingtonDC7D,38.838,-76.989,True
7D53-755561,Single Gunshot,2024-04-28,02:13:14,WashingtonDC7D,38.847,-77.0,True
7D53-755562,Single Gunshot,2024-04-28,02:13:17,WashingtonDC7D,38.847,-77.0,True
7D53-755563,Single Gunshot,2024-04-28,02:13:20,WashingtonDC7D,38.847,-77.0,True
7D53-755564,Multiple Gunshots,2024-04-28,02:13:52,WashingtonDC7D,38.847,-77.0,True
7D53-755566,Multiple Gunshots,2024-04-28,02:47:34,WashingtonDC7D,38.832,-76.992,True
4D50-228568,Single Gunshot,2024-04-28,03:44:02,WashingtonDC4D,38.941,-77.027,True
3D48-214195,Single Gunshot,2024-04-28,04:09:43,WashingtonDC3D,38.916,-77.028,True
7D53-755567,Multiple Gunshots,2024-04-28,04:57:08,WashingtonDC7D,38.839,-76.99,True
6D52-659365,Multiple Gunshots,2024-04-28,05:14:31,WashingtonDC6D,38.909,-76.935,True
7D53-755568,Single Gunshot,2024-04-28,06:06:39,WashingtonDC7D,38.861,-76.993,True
5D51-326725,Multiple Gunshots,2024-04-28,11:35:02,WashingtonDC5D,38.923,-76.967,True
5D51-326727,Single Gunshot,2024-04-28,14:30:45,WashingtonDC5D,38.909,-76.988,True
6D52-659568,Multiple Gunshots,2024-04-28,18:17:20,WashingtonDC6D,38.893,-76.95,True
7D53-755623,Multiple Gunshots,2024-04-28,18:45:03,WashingtonDC7D,38.845,-77.0,True
6D52-659638,Multiple Gunshots,2024-04-28,21:24:36,WashingtonDC6D,38.871,-76.967,True
6D52-659665,Multiple Gunshots,2024-04-28,22:53:29,WashingtonDC6D,38.88,-76.958,True
6D52-659695,Multiple Gunshots,2024-04-29,00:19:49,WashingtonDC6D,38.89,-76.958,True
7D53-755643,Single Gunshot,2024-04-29,00:35:10,WashingtonDC7D,38.831,-77.01,True
6D52-659697,Single Gunshot,2024-04-29,00:44:39,WashingtonDC6D,38.869,-76.98,True
7D53-755644,Multiple Gunshots,2024-04-29,01:02:32,WashingtonDC7D,38.832,-77.01,True
5D51-326773,Multiple Gunshots,2024-04-29,01:21:16,WashingtonDC5D,38.9,-76.982,True
6D52-659698,Multiple Gunshots,2024-04-29,01:21:24,WashingtonDC6D,38.904,-76.949,True
5D51-326775,Single Gunshot,2024-04-29,01:21:33,WashingtonDC5D,38.9,-76.983,True
7D53-755646,Multiple Gunshots,2024-04-29,01:51:56,WashingtonDC7D,38.822,-77.005,True
6D52-659703,Single Gunshot,2024-04-29,02:36:45,WashingtonDC6D,38.877,-76.932,True
6D52-659704,Multiple Gunshots,2024-04-29,03:07:40,WashingtonDC6D,38.895,-76.941,True
6D52-659716,Single Gunshot,2024-04-29,04:30:08,WashingtonDC6D,38.889,-76.955,True
7D53-755656,Single Gunshot,2024-04-29,05:22:41,WashingtonDC7D,38.833,-76.992,True
7D53-755661,Single Gunshot,2024-04-29,07:38:58,WashingtonDC7D,38.841,-76.993,True
7D53-755662,Single Gunshot,2024-04-29,07:39:35,WashingtonDC7D,38.841,-76.993,True
6D52-659833,Single Gunshot,2024-04-29,17:22:48,WashingtonDC6D,38.885,-76.925,True
6D52-659928,Single Gunshot,2024-04-29,20:48:12,WashingtonDC6D,38.875,-76.94,True
6D52-659936,Multiple Gunshots,2024-04-29,20:49:29,WashingtonDC6D,38.898,-76.917,True
6D52-659976,Multiple Gunshots,2024-04-29,22:30:10,WashingtonDC6D,38.872,-76.966,True
5D51-326841,Probable Gunfire,2024-04-29,23:47:43,WashingtonDC5D,38.897,-76.975,True
6D52-659988,Multiple Gunshots,2024-04-30,00:12:33,WashingtonDC6D,38.885,-76.95,True
6D52-659996,Single Gunshot,2024-04-30,02:19:01,WashingtonDC6D,38.885,-76.951,True
7D53-755779,Multiple Gunshots,2024-04-30,03:18:37,WashingtonDC7D,38.851,-76.965,True
6D52-659999,Single Gunshot,2024-04-30,04:03:30,WashingtonDC6D,38.89,-76.918,True
3D48-214250,Single Gunshot,2024-04-30,04:25:00,WashingtonDC3D,38.926,-77.027,True
7D53-755780,Single Gunshot,2024-04-30,06:46:48,WashingtonDC7D,38.822,-77.0,False
6D52-660010,Multiple Gunshots,2024-04-30,07:27:56,WashingtonDC6D,38.897,-76.918,True
7D53-755806,Probable Gunfire,2024-04-30,20:01:59,WashingtonDC7D,38.856,-76.974,True
6D52-660180,Multiple Gunshots,2024-04-30,21:22:44,WashingtonDC6D,38.905,-76.935,True
7D53-755837,Single Gunshot,2024-05-01,00:20:24,WashingtonDC7D,38.83,-77.005,True
7D53-755838,Multiple Gunshots,2024-05-01,02:19:38,WashingtonDC7D,38.844,-76.999,True
7D53-755839,Multiple Gunshots,2024-05-01,02:19:40,WashingtonDC7D,38.846,-76.996,True
7D53-755840,Multiple Gunshots,2024-05-01,03:05:18,WashingtonDC7D,38.839,-76.99,True
6D52-660221,Single Gunshot,2024-05-01,03:59:11,WashingtonDC6D,38.881,-76.939,True
7D53-755849,Probable Gunfire,2024-05-01,09:10:53,WashingtonDC7D,38.839,-76.999,True
7D53-755851,Multiple Gunshots,2024-05-01,09:14:53,WashingtonDC7D,38.838,-77.001,True
7D53-755903,Single Gunshot,2024-05-01,19:57:04,WashingtonDC7D,38.822,-77.008,True
6D52-660420,Single Gunshot,2024-05-01,20:29:41,WashingtonDC6D,38.88,-76.925,False
7D53-755952,Single Gunshot,2024-05-01,20:57:05,WashingtonDC7D,38.86,-76.986,True
6D52-660459,Single Gunshot,2024-05-01,21:17:47,WashingtonDC6D,38.88,-76.939,True
7D53-755955,Single Gunshot,2024-05-01,21:33:40,WashingtonDC7D,38.858,-76.989,True
7D53-755957,Multiple Gunshots,2024-05-01,22:07:11,WashingtonDC7D,38.854,-76.985,True
7D53-755958,Multiple Gunshots,2024-05-01,22:21:45,WashingtonDC7D,38.864,-76.981,True
3D48-214296,Multiple Gunshots,2024-05-02,00:06:16,WashingtonDC3D,38.921,-77.027,True
3D48-214297,Multiple Gunshots,2024-05-02,00:06:23,WashingtonDC3D,38.921,-77.028,True
3D48-214298,Multiple Gunshots,2024-05-02,00:06:46,WashingtonDC3D,38.921,-77.027,True
3D48-214299,Multiple Gunshots,2024-05-02,00:07:02,WashingtonDC3D,38.928,-77.028,True
6D52-660507,Multiple Gunshots,2024-05-02,02:22:50,WashingtonDC6D,38.894,-76.927,True
7D53-755974,Multiple Gunshots,2024-05-02,02:23:55,WashingtonDC7D,38.854,-76.973,True
7D53-755975,Multiple Gunshots,2024-05-02,02:35:47,WashingtonDC7D,38.864,-76.99,True
4D50-228715,Multiple Gunshots,2024-05-02,05:08:40,WashingtonDC4D,38.943,-77.024,True
4D50-228717,Multiple Gunshots,2024-05-02,05:08:46,WashingtonDC4D,38.945,-77.024,True
4D50-228716,Multiple Gunshots,2024-05-02,05:08:47,WashingtonDC4D,38.944,-77.024,True
6D52-660571,Single Gunshot,2024-05-02,11:53:19,WashingtonDC6D,38.867,-76.98,True
1D49-316269,Multiple Gunshots,2024-05-02,13:52:28,WashingtonDC1D,38.897,-76.993,True
6D52-660592,Single Gunshot,2024-05-02,14:10:16,WashingtonDC6D,38.902,-76.946,True
7D53-756143,Multiple Gunshots,2024-05-02,19:52:54,WashingtonDC7D,38.852,-76.981,True
5D51-326968,Multiple Gunshots,2024-05-02,21:04:05,WashingtonDC5D,38.907,-76.979,True
6D52-660656,Multiple Gunshots,2024-05-02,21:11:05,WashingtonDC6D,38.891,-76.941,True
6D52-660657,Multiple Gunshots,2024-05-02,21:11:19,WashingtonDC6D,38.892,-76.941,True
6D52-660666,Multiple Gunshots,2024-05-02,21:26:55,WashingtonDC6D,38.889,-76.962,True
7D53-756163,Multiple Gunshots,2024-05-02,21:36:54,WashingtonDC7D,38.836,-76.996,True
5D51-326971,Multiple Gunshots,2024-05-02,22:42:22,WashingtonDC5D,38.912,-77.009,True
7D53-756170,Multiple Gunshots,2024-05-02,23:59:02,WashingtonDC7D,38.845,-76.98,True
7D53-756172,Multiple Gunshots,2024-05-03,00:17:49,WashingtonDC7D,38.833,-76.994,True
7D53-756173,Single Gunshot,2024-05-03,00:32:14,WashingtonDC7D,38.859,-76.987,True
6D52-660687,Multiple Gunshots,2024-05-03,00:56:39,WashingtonDC6D,38.895,-76.921,True
6D52-660691,Multiple Gunshots,2024-05-03,02:16:55,WashingtonDC6D,38.869,-76.949,True
6D52-660695,Single Gunshot,2024-05-03,03:36:10,WashingtonDC6D,38.89,-76.94,True
6D52-660698,Single Gunshot,2024-05-03,06:24:27,WashingtonDC6D,38.883,-76.935,True
6D52-660710,Multiple Gunshots,2024-05-03,08:45:29,WashingtonDC6D,38.893,-76.927,True
3D48-214335,Multiple Gunshots,2024-05-03,09:53:45,WashingtonDC3D,38.907,-77.014,True
7D53-756236,Single Gunshot,2024-05-03,19:31:14,WashingtonDC7D,38.824,-77.012,True
5D51-327006,Multiple Gunshots,2024-05-03,21:04:02,WashingtonDC5D,38.899,-76.98,True
7D53-756244,Multiple Gunshots,2024-05-03,21:10:20,WashingtonDC7D,38.854,-76.972,True
7D53-756245,Multiple Gunshots,2024-05-03,21:10:26,WashingtonDC7D,38.854,-76.972,True
7D53-756246,Multiple Gunshots,2024-05-03,21:10:31,WashingtonDC7D,38.854,-76.973,True
6D52-660866,Multiple Gunshots,2024-05-03,21:38:47,WashingtonDC6D,38.88,-76.928,True
6D52-660867,Multiple Gunshots,2024-05-03,21:38:56,WashingtonDC6D,38.88,-76.931,True
7D53-756303,Multiple Gunshots,2024-05-03,22:28:17,WashingtonDC7D,38.863,-76.983,True
7D53-756304,Probable Gunfire,2024-05-03,22:44:39,WashingtonDC7D,38.828,-76.992,False
7D53-756305,Multiple Gunshots,2024-05-03,22:47:31,WashingtonDC7D,38.845,-76.974,True
7D53-756306,Multiple Gunshots,2024-05-03,22:47:44,WashingtonDC7D,38.845,-76.974,True
7D53-756313,Multiple Gunshots,2024-05-03,23:45:35,WashingtonDC7D,38.828,-76.997,True
7D53-756315,Single Gunshot,2024-05-04,00:21:22,WashingtonDC7D,38.827,-76.995,True
7D53-756331,Single Gunshot,2024-05-04,01:43:25,WashingtonDC7D,38.831,-76.991,True
4D50-228795,Multiple Gunshots,2024-05-04,02:05:15,WashingtonDC4D,38.96,-77.033,True
5D51-327094,Multiple Gunshots,2024-05-04,02:39:02,WashingtonDC5D,38.923,-76.989,True
1D49-316389,Single Gunshot,2024-05-04,03:35:48,WashingtonDC1D,38.873,-77.017,True
7D53-756373,Multiple Gunshots,2024-05-04,05:26:20,WashingtonDC7D,38.833,-76.99,True
5D51-327129,Probable Gunfire,2024-05-04,10:07:06,WashingtonDC5D,38.901,-76.974,True
7D53-756379,Single Gunshot,2024-05-04,10:51:18,WashingtonDC7D,38.841,-76.994,True
6D52-661156,Multiple Gunshots,2024-05-04,11:36:54,WashingtonDC6D,38.867,-76.982,True
6D52-661157,Multiple Gunshots,2024-05-04,11:37:02,WashingtonDC6D,38.868,-76.982,True
7D53-756387,Single Gunshot,2024-05-04,15:27:15,WashingtonDC7D,38.842,-76.997,True
7D53-756388,Multiple Gunshots,2024-05-04,16:00:17,WashingtonDC7D,38.859,-76.968,True
6D52-661184,Multiple Gunshots,2024-05-04,18:43:43,WashingtonDC6D,38.911,-76.936,True
7D53-756398,Single Gunshot,2024-05-04,20:31:31,WashingtonDC7D,38.851,-76.981,True
7D53-756399,Single Gunshot,2024-05-04,21:14:44,WashingtonDC7D,38.861,-76.983,True
